omp_thrd,Gauge_group,MPI_size,GLB_T,GLB_X,GLB_Y,GLB_Z,LOC_T,LOC_X,LOC_Y,LOC_Z,algb_kernel,geom_type,RLXD,SITE_FLOP,SITE_BYTE,Dirc_Data_Mov,Dphi-Reps,Dphi_KB,Dphi_msec,Dphi_GFLOPS,Dphi_BAND,Fused_Reps,Fused_KB,Fused_msec,Fused_GFLOPS,Fused_BAND,Job_Output
14,3,2,76,8,8,8,38,8,8,8,AVX2,OLD,12345,1320,3072,59768832,4041,58368.000000,2201.506104,47.1407,109.709,4041,58368.000000,2210.812012,46.9423,109.248,job.na.out
15,3,2,76,8,8,8,38,8,8,8,AVX2,OLD,12345,1320,3072,59768832,4272,58368.000000,2198.826904,49.8962,116.122,4272,58368.000000,2217.166016,49.4835,115.162,job.na.out
16,3,2,76,8,8,8,38,8,8,8,AVX2,OLD,12345,1320,3072,59768832,4500,58368.000000,2199.241943,52.5493,122.297,4500,58368.000000,2204.739014,52.4183,121.992,job.na.out
13,3,2,78,8,8,8,39,8,8,8,AVX2,OLD,12345,1320,3072,61341696,3489,59904.000000,2056.158936,44.7253,104.088,3489,59904.000000,2083.436035,44.1397,102.725,job.na.out
14,3,2,78,8,8,8,39,8,8,8,AVX2,OLD,12345,1320,3072,61341696,3965,59904.000000,2198.319092,47.5402,110.639,3965,59904.000000,2230.939941,46.8451,109.021,job.na.out
15,3,2,78,8,8,8,39,8,8,8,AVX2,OLD,12345,1320,3072,61341696,4196,59904.000000,2200.449951,50.2612,116.971,4196,59904.000000,2223.524902,49.7396,115.758,job.na.out
16,3,2,78,8,8,8,39,8,8,8,AVX2,OLD,12345,1320,3072,61341696,4400,59904.000000,2199.342041,52.7313,122.72,4400,59904.000000,2194.992920,52.8358,122.963,job.na.out
13,3,2,80,8,8,8,40,8,8,8,AVX2,OLD,12345,1320,3072,62914560,3421,61440.000000,2059.258057,44.9103,104.519,3421,61440.000000,2091.353027,44.2211,102.915,job.na.out
14,3,2,80,8,8,8,40,8,8,8,AVX2,OLD,12345,1320,3072,62914560,3874,61440.000000,2201.135986,47.5791,110.73,3874,61440.000000,2217.511963,47.2278,109.912,job.na.out
15,3,2,80,8,8,8,40,8,8,8,AVX2,OLD,12345,1320,3072,62914560,4085,61440.000000,2193.628906,50.3423,117.16,4085,61440.000000,2211.241943,49.9413,116.227,job.na.out
16,3,2,80,8,8,8,40,8,8,8,AVX2,OLD,12345,1320,3072,62914560,4315,61440.000000,2198.376953,53.0619,123.489,4315,61440.000000,2212.452881,52.7243,122.704,job.na.out
13,3,2,82,8,8,8,41,8,8,8,AVX2,OLD,12345,1320,3072,64487424,3271,62976.000000,2009.656006,45.101,104.962,3271,62976.000000,2082.800049,43.5172,101.276,job.na.out
14,3,2,82,8,8,8,41,8,8,8,AVX2,OLD,12345,1320,3072,64487424,3804,62976.000000,2200.131104,47.9093,111.498,3804,62976.000000,2222.292969,47.4315,110.386,job.na.out
15,3,2,82,8,8,8,41,8,8,8,AVX2,OLD,12345,1320,3072,64487424,4026,62976.000000,2199.535889,50.719,118.037,4026,62976.000000,2216.332031,50.3346,117.142,job.na.out
16,3,2,82,8,8,8,41,8,8,8,AVX2,OLD,12345,1320,3072,64487424,4235,62976.000000,2199.802002,53.3455,124.149,4235,62976.000000,2221.948975,52.8138,122.912,job.na.out
13,3,2,84,8,8,8,42,8,8,8,AVX2,OLD,12345,1320,3072,66060288,3273,64512.000000,2050.879883,45.3001,105.426,3273,64512.000000,2077.008057,44.7302,104.099,job.na.out
14,3,2,84,8,8,8,42,8,8,8,AVX2,OLD,12345,1320,3072,66060288,3714,64512.000000,2199.273926,47.9353,111.559,3714,64512.000000,2210.482910,47.6923,110.993,job.na.out
15,3,2,84,8,8,8,42,8,8,8,AVX2,OLD,12345,1320,3072,66060288,3929,64512.000000,2199.802979,50.6981,117.988,3929,64512.000000,2203.714111,50.6081,117.779,job.na.out
16,3,2,84,8,8,8,42,8,8,8,AVX2,OLD,12345,1320,3072,66060288,4149,64512.000000,2200.209961,53.5269,124.572,4149,64512.000000,2208.481934,53.3265,124.105,job.na.out
13,3,2,86,8,8,8,43,8,8,8,AVX2,OLD,12345,1320,3072,67633152,3165,66048.000000,2026.453003,45.3889,105.632,3165,66048.000000,2054.996094,44.7585,104.165,job.na.out
14,3,2,86,8,8,8,43,8,8,8,AVX2,OLD,12345,1320,3072,67633152,3655,66048.000000,2198.841064,48.3065,112.422,3655,66048.000000,2224.394043,47.7516,111.131,job.na.out
15,3,2,86,8,8,8,43,8,8,8,AVX2,OLD,12345,1320,3072,67633152,3852,66048.000000,2199.570068,50.8933,118.443,3852,66048.000000,2219.836914,50.4287,117.361,job.na.out
16,3,2,86,8,8,8,43,8,8,8,AVX2,OLD,12345,1320,3072,67633152,4067,66048.000000,2199.906982,53.7257,125.034,4067,66048.000000,2212.343018,53.4237,124.332,job.na.out
13,3,2,88,8,8,8,44,8,8,8,AVX2,OLD,12345,1320,3072,69206016,3372,67584.000000,2200.604004,45.5661,106.045,3372,67584.000000,2239.302002,44.7787,104.212,job.na.out
14,3,2,88,8,8,8,44,8,8,8,AVX2,OLD,12345,1320,3072,69206016,3561,67584.000000,2191.148926,48.3278,112.472,3561,67584.000000,2214.756104,47.8126,111.273,job.na.out
15,3,2,88,8,8,8,44,8,8,8,AVX2,OLD,12345,1320,3072,69206016,3442,67584.000000,2007.121948,50.9957,118.681,3442,67584.000000,2025.176025,50.5411,117.623,job.na.out
16,3,2,88,8,8,8,44,8,8,8,AVX2,OLD,12345,1320,3072,69206016,3989,67584.000000,2200.198975,53.9136,125.472,3989,67584.000000,2204.093994,53.8184,125.25,job.na.out
13,3,2,90,8,8,8,45,8,8,8,AVX2,OLD,12345,1320,3072,70778880,3299,69120.000000,2200.547119,45.594,106.11,3299,69120.000000,2236.467041,44.8618,104.406,job.na.out
14,3,2,90,8,8,8,45,8,8,8,AVX2,OLD,12345,1320,3072,70778880,3247,69120.000000,2037.036987,48.4775,112.82,3247,69120.000000,2057.612061,47.9927,111.692,job.na.out
15,3,2,90,8,8,8,45,8,8,8,AVX2,OLD,12345,1320,3072,70778880,3691,69120.000000,2192.766113,51.1927,119.139,3691,69120.000000,2203.376953,50.9462,118.566,job.na.out
16,3,2,90,8,8,8,45,8,8,8,AVX2,OLD,12345,1320,3072,70778880,3918,69120.000000,2199.577881,54.1728,126.075,3918,69120.000000,2227.681885,53.4894,124.484,job.na.out
13,3,2,92,8,8,8,46,8,8,8,AVX2,OLD,12345,1320,3072,72351744,3237,70656.000000,2200.112061,45.7404,106.45,3237,70656.000000,2237.021973,44.9857,104.694,job.na.out
14,3,2,92,8,8,8,46,8,8,8,AVX2,OLD,12345,1320,3072,72351744,3176,70656.000000,2033.538940,48.5545,113,3176,70656.000000,2045.802979,48.2635,112.322,job.na.out
15,3,2,92,8,8,8,46,8,8,8,AVX2,OLD,12345,1320,3072,72351744,3313,70656.000000,2000.948975,51.4739,119.794,3313,70656.000000,2021.239990,50.9572,118.591,job.na.out
16,3,2,92,8,8,8,46,8,8,8,AVX2,OLD,12345,1320,3072,72351744,3842,70656.000000,2200.103027,54.2895,126.347,3842,70656.000000,2213.262939,53.9667,125.595,job.na.out
13,3,2,94,8,8,8,47,8,8,8,AVX2,OLD,12345,1320,3072,73924608,2960,72192.000000,2050.186035,45.8606,106.73,2960,72192.000000,2083.555908,45.1262,105.021,job.na.out
14,3,2,94,8,8,8,47,8,8,8,AVX2,OLD,12345,1320,3072,73924608,3382,72192.000000,2199.914062,48.8326,113.647,3382,72192.000000,2226.774902,48.2435,112.276,job.na.out
15,3,2,94,8,8,8,47,8,8,8,AVX2,OLD,12345,1320,3072,73924608,3588,72192.000000,2201.132080,51.7783,120.502,3588,72192.000000,2227.297119,51.1701,119.087,job.na.out
16,3,2,94,8,8,8,47,8,8,8,AVX2,OLD,12345,1320,3072,73924608,3745,72192.000000,2186.965088,54.3941,126.59,3745,72192.000000,2199.541016,54.0831,125.866,job.na.out
13,3,2,96,8,8,8,48,8,8,8,AVX2,OLD,12345,1320,3072,75497472,3120,73728.000000,2195.462891,46.1013,107.29,3120,73728.000000,2227.517090,45.4379,105.746,job.na.out
14,3,2,96,8,8,8,48,8,8,8,AVX2,OLD,12345,1320,3072,75497472,3311,73728.000000,2201.108887,48.7981,113.566,3311,73728.000000,2222.983887,48.3179,112.449,job.na.out
15,3,2,96,8,8,8,48,8,8,8,AVX2,OLD,12345,1320,3072,75497472,3195,73728.000000,2004.270996,51.713,120.35,3195,73728.000000,2024.396973,51.1989,119.154,job.na.out
16,3,2,96,8,8,8,48,8,8,8,AVX2,OLD,12345,1320,3072,75497472,3699,73728.000000,2199.889893,54.5467,126.945,3699,73728.000000,2210.908936,54.2748,126.312,job.na.out
13,3,2,98,8,8,8,49,8,8,8,AVX2,OLD,12345,1320,3072,77070336,3031,75264.000000,2183.131104,45.9776,107.002,3031,75264.000000,2212.575928,45.3657,105.578,job.na.out
14,3,2,98,8,8,8,49,8,8,8,AVX2,OLD,12345,1320,3072,77070336,3017,75264.000000,2032.640015,49.1535,114.394,3017,75264.000000,2063.423096,48.4202,112.687,job.na.out
15,3,2,98,8,8,8,49,8,8,8,AVX2,OLD,12345,1320,3072,77070336,3193,75264.000000,2035.472046,51.9486,120.899,3193,75264.000000,2056.613037,51.4146,119.656,job.na.out
16,3,2,98,8,8,8,49,8,8,8,AVX2,OLD,12345,1320,3072,77070336,3647,75264.000000,2201.707031,54.855,127.663,3647,75264.000000,2215.586914,54.5114,126.863,job.na.out
13,3,2,100,8,8,8,50,8,8,8,AVX2,OLD,12345,1320,3072,78643200,3010,76800.000000,2200.535889,46.2223,107.572,3010,76800.000000,2232.104004,45.5686,106.051,job.na.out
14,3,2,100,8,8,8,50,8,8,8,AVX2,OLD,12345,1320,3072,78643200,2964,76800.000000,2035.490967,49.2065,114.517,2964,76800.000000,2060.215088,48.616,113.143,job.na.out
15,3,2,100,8,8,8,50,8,8,8,AVX2,OLD,12345,1320,3072,78643200,3383,76800.000000,2200.437012,51.9526,120.908,3383,76800.000000,2218.333984,51.5334,119.932,job.na.out
16,3,2,100,8,8,8,50,8,8,8,AVX2,OLD,12345,1320,3072,78643200,3582,76800.000000,2200.769043,55.0003,128.001,3582,76800.000000,2218.181885,54.5685,126.996,job.na.out
13,3,2,102,8,8,8,51,8,8,8,AVX2,OLD,12345,1320,3072,80216064,2776,78336.000000,2062.455078,46.3926,107.968,2776,78336.000000,2111.797119,45.3087,105.446,job.na.out
14,3,2,102,8,8,8,51,8,8,8,AVX2,OLD,12345,1320,3072,80216064,2929,78336.000000,2041.270996,49.4576,115.101,2929,78336.000000,2077.050049,48.6056,113.119,job.na.out
15,3,2,102,8,8,8,51,8,8,8,AVX2,OLD,12345,1320,3072,80216064,3333,78336.000000,2201.156982,52.1913,121.463,3333,78336.000000,2220.940918,51.7264,120.381,job.na.out
16,3,2,102,8,8,8,51,8,8,8,AVX2,OLD,12345,1320,3072,80216064,3520,78336.000000,2200.545898,55.1349,128.314,3520,78336.000000,2211.409912,54.864,127.683,job.na.out
13,3,2,104,8,8,8,52,8,8,8,AVX2,OLD,12345,1320,3072,81788928,2666,79872.000000,2015.942017,46.4761,108.162,2666,79872.000000,2065.596924,45.3588,105.562,job.na.out
14,3,2,104,8,8,8,52,8,8,8,AVX2,OLD,12345,1320,3072,81788928,3089,79872.000000,2199.811035,49.3492,114.849,3089,79872.000000,2250.502930,48.2376,112.262,job.na.out
15,3,2,104,8,8,8,52,8,8,8,AVX2,OLD,12345,1320,3072,81788928,3011,79872.000000,2020.729980,52.366,121.87,3011,79872.000000,2039.875000,51.8746,120.726,job.na.out
16,3,2,104,8,8,8,52,8,8,8,AVX2,OLD,12345,1320,3072,81788928,3458,79872.000000,2201.479980,55.2023,128.471,3458,79872.000000,2212.448975,54.9287,127.834,job.na.out
13,3,2,106,8,8,8,53,8,8,8,AVX2,OLD,12345,1320,3072,83361792,2858,81408.000000,2201.047119,46.5107,108.243,2858,81408.000000,2241.441895,45.6725,106.292,job.na.out
14,3,2,106,8,8,8,53,8,8,8,AVX2,OLD,12345,1320,3072,83361792,3044,81408.000000,2198.716064,49.5901,115.41,3044,81408.000000,2227.928955,48.9399,113.896,job.na.out
15,3,2,106,8,8,8,53,8,8,8,AVX2,OLD,12345,1320,3072,83361792,3229,81408.000000,2199.665039,52.5813,122.371,3229,81408.000000,2233.872070,51.7761,120.497,job.na.out
16,3,2,106,8,8,8,53,8,8,8,AVX2,OLD,12345,1320,3072,83361792,3402,81408.000000,2200.669922,55.3731,128.868,3402,81408.000000,2222.179932,54.8371,127.621,job.na.out
13,3,2,108,8,8,8,54,8,8,8,AVX2,OLD,12345,1320,3072,84934656,2817,82944.000000,2201.197998,46.7052,108.696,2817,82944.000000,2236.150879,45.9752,106.997,job.na.out
14,3,2,108,8,8,8,54,8,8,8,AVX2,OLD,12345,1320,3072,84934656,2986,82944.000000,2201.343018,49.5039,115.209,2986,82944.000000,2226.614014,48.9421,113.902,job.na.out
15,3,2,108,8,8,8,54,8,8,8,AVX2,OLD,12345,1320,3072,84934656,3174,82944.000000,2201.168945,52.6249,122.472,3174,82944.000000,2217.840088,52.2293,121.552,job.na.out
16,3,2,108,8,8,8,54,8,8,8,AVX2,OLD,12345,1320,3072,84934656,3348,82944.000000,2201.165039,55.5099,129.187,3348,82944.000000,2227.358887,54.8571,127.667,job.na.out
13,3,2,110,8,8,8,55,8,8,8,AVX2,OLD,12345,1320,3072,86507520,2770,84480.000000,2197.467041,46.8559,109.046,2770,84480.000000,2242.627930,45.9123,106.85,job.na.out
14,3,2,110,8,8,8,55,8,8,8,AVX2,OLD,12345,1320,3072,86507520,2948,84480.000000,2200.470947,49.7987,115.895,2948,84480.000000,2227.837891,49.187,114.472,job.na.out
15,3,2,110,8,8,8,55,8,8,8,AVX2,OLD,12345,1320,3072,86507520,3119,84480.000000,2198.241943,52.7408,122.742,3119,84480.000000,2235.998047,51.8502,120.67,job.na.out
16,3,2,110,8,8,8,55,8,8,8,AVX2,OLD,12345,1320,3072,86507520,3298,84480.000000,2201.950928,55.6736,129.568,3298,84480.000000,2219.294922,55.2385,128.555,job.na.out
13,3,2,112,8,8,8,56,8,8,8,AVX2,OLD,12345,1320,3072,88080384,2723,86016.000000,2200.437988,46.835,108.998,2723,86016.000000,2235.819092,46.0938,107.273,job.na.out
14,3,2,112,8,8,8,56,8,8,8,AVX2,OLD,12345,1320,3072,88080384,2886,86016.000000,2199.418945,49.6616,115.576,2886,86016.000000,2235.550049,48.8589,113.708,job.na.out
15,3,2,112,8,8,8,56,8,8,8,AVX2,OLD,12345,1320,3072,88080384,3067,86016.000000,2200.840088,52.7421,122.745,3067,86016.000000,2219.303955,52.3033,121.724,job.na.out
16,3,2,112,8,8,8,56,8,8,8,AVX2,OLD,12345,1320,3072,88080384,3243,86016.000000,2201.665039,55.7478,129.74,3243,86016.000000,2214.409912,55.4269,128.994,job.na.out
13,3,2,114,8,8,8,57,8,8,8,AVX2,OLD,12345,1320,3072,89653248,2683,87552.000000,2199.387939,46.9935,109.367,2683,87552.000000,2250.379883,45.9286,106.888,job.na.out
14,3,2,114,8,8,8,57,8,8,8,AVX2,OLD,12345,1320,3072,89653248,2862,87552.000000,2200.259033,50.1089,116.617,2862,87552.000000,2228.928955,49.4643,115.117,job.na.out
15,3,2,114,8,8,8,57,8,8,8,AVX2,OLD,12345,1320,3072,89653248,3033,87552.000000,2200.998047,53.085,123.543,3033,87552.000000,2229.991943,52.3948,121.937,job.na.out
16,3,2,114,8,8,8,57,8,8,8,AVX2,OLD,12345,1320,3072,89653248,3193,87552.000000,2199.353027,55.9272,130.158,3193,87552.000000,2215.186035,55.5274,129.227,job.na.out
13,3,2,116,8,8,8,58,8,8,8,AVX2,OLD,12345,1320,3072,91226112,2630,89088.000000,2201.050049,46.8379,109.005,2630,89088.000000,2245.389893,45.913,106.852,job.na.out
14,3,2,116,8,8,8,58,8,8,8,AVX2,OLD,12345,1320,3072,91226112,2803,89088.000000,2200.262939,49.9368,116.216,2803,89088.000000,2241.450928,49.0191,114.081,job.na.out
15,3,2,116,8,8,8,58,8,8,8,AVX2,OLD,12345,1320,3072,91226112,2978,89088.000000,2200.715088,53.0436,123.447,2978,89088.000000,2239.191895,52.1321,121.326,job.na.out
16,3,2,116,8,8,8,58,8,8,8,AVX2,OLD,12345,1320,3072,91226112,3144,89088.000000,2201.051025,55.9918,130.308,3144,89088.000000,2219.665039,55.5222,129.215,job.na.out
13,3,2,118,8,8,8,59,8,8,8,AVX2,OLD,12345,1320,3072,92798976,2600,90624.000000,2201.108887,47.1007,109.616,2600,90624.000000,2243.811035,46.2044,107.53,job.na.out
14,3,2,118,8,8,8,59,8,8,8,AVX2,OLD,12345,1320,3072,92798976,2763,90624.000000,2201.542969,50.0437,116.465,2763,90624.000000,2233.103027,49.3365,114.819,job.na.out
15,3,2,118,8,8,8,59,8,8,8,AVX2,OLD,12345,1320,3072,92798976,2942,90624.000000,2197.458984,53.3848,124.241,2942,90624.000000,2233.938965,52.5131,122.212,job.na.out
16,3,2,118,8,8,8,59,8,8,8,AVX2,OLD,12345,1320,3072,92798976,3099,90624.000000,2201.518066,56.13,130.63,3099,90624.000000,2211.850098,55.8678,130.02,job.na.out
13,3,2,120,8,8,8,60,8,8,8,AVX2,OLD,12345,1320,3072,94371840,2559,92160.000000,2198.468018,47.2004,109.848,2559,92160.000000,2233.956055,46.4505,108.103,job.na.out
14,3,2,120,8,8,8,60,8,8,8,AVX2,OLD,12345,1320,3072,94371840,2716,92160.000000,2197.802979,50.1114,116.623,2716,92160.000000,2241.938965,49.1248,114.327,job.na.out
15,3,2,120,8,8,8,60,8,8,8,AVX2,OLD,12345,1320,3072,94371840,2881,92160.000000,2199.287109,53.1198,123.624,2881,92160.000000,2224.217041,52.5244,122.239,job.na.out
16,3,2,120,8,8,8,60,8,8,8,AVX2,OLD,12345,1320,3072,94371840,3043,92160.000000,2195.794922,56.196,130.783,3043,92160.000000,2213.752930,55.7401,129.722,job.na.out
13,3,2,122,8,8,8,61,8,8,8,AVX2,OLD,12345,1320,3072,95944704,2520,93696.000000,2201.220947,47.1966,109.839,2520,93696.000000,2241.108887,46.3566,107.884,job.na.out
14,3,2,122,8,8,8,61,8,8,8,AVX2,OLD,12345,1320,3072,95944704,2677,93696.000000,2198.312988,50.2033,116.837,2677,93696.000000,2230.638916,49.4758,115.144,job.na.out
15,3,2,122,8,8,8,61,8,8,8,AVX2,OLD,12345,1320,3072,95944704,2847,93696.000000,2197.104004,53.4208,124.325,2847,93696.000000,2247.210938,52.2297,121.553,job.na.out
16,3,2,122,8,8,8,61,8,8,8,AVX2,OLD,12345,1320,3072,95944704,3006,93696.000000,2201.062012,56.3029,131.032,3006,93696.000000,2225.381104,55.6876,129.6,job.na.out
13,3,2,124,8,8,8,62,8,8,8,AVX2,OLD,12345,1320,3072,97517568,2487,95232.000000,2201.819092,47.3293,110.148,2487,95232.000000,2242.785889,46.4647,108.136,job.na.out
14,3,2,124,8,8,8,62,8,8,8,AVX2,OLD,12345,1320,3072,97517568,2643,95232.000000,2198.650879,50.3705,117.226,2643,95232.000000,2227.311035,49.7224,115.718,job.na.out
15,3,2,124,8,8,8,62,8,8,8,AVX2,OLD,12345,1320,3072,97517568,2802,95232.000000,2197.892090,53.4192,124.321,2802,95232.000000,2217.618896,52.944,123.215,job.na.out
16,3,2,124,8,8,8,62,8,8,8,AVX2,OLD,12345,1320,3072,97517568,2965,95232.000000,2198.683105,56.5064,131.506,2965,95232.000000,2211.968018,56.167,130.716,job.na.out
13,3,2,126,8,8,8,63,8,8,8,AVX2,OLD,12345,1320,3072,99090432,2446,96768.000000,2198.479980,47.3716,110.247,2446,96768.000000,2284.710938,45.5837,106.086,job.na.out
14,3,2,126,8,8,8,63,8,8,8,AVX2,OLD,12345,1320,3072,99090432,2608,96768.000000,2197.972900,50.5207,117.576,2608,96768.000000,2224.781006,49.912,116.159,job.na.out
15,3,2,126,8,8,8,63,8,8,8,AVX2,OLD,12345,1320,3072,99090432,2764,96768.000000,2203.199951,53.4157,124.313,2764,96768.000000,2230.531006,52.7611,122.79,job.na.out
16,3,2,126,8,8,8,63,8,8,8,AVX2,OLD,12345,1320,3072,99090432,2910,96768.000000,2196.764893,56.4019,131.263,2910,96768.000000,2217.034912,55.8862,130.063,job.na.out
13,3,2,128,8,8,8,64,8,8,8,AVX2,OLD,12345,1320,3072,100663296,2413,98304.000000,2197.572021,47.4939,110.531,2413,98304.000000,2254.256104,46.2997,107.752,job.na.out
14,3,2,128,8,8,8,64,8,8,8,AVX2,OLD,12345,1320,3072,100663296,2567,98304.000000,2197.793945,50.5199,117.574,2567,98304.000000,2237.085938,49.6326,115.509,job.na.out
15,3,2,128,8,8,8,64,8,8,8,AVX2,OLD,12345,1320,3072,100663296,2721,98304.000000,2198.623047,53.5305,124.58,2721,98304.000000,2222.101074,52.965,123.264,job.na.out
16,3,2,128,8,8,8,64,8,8,8,AVX2,OLD,12345,1320,3072,100663296,2875,98304.000000,2198.197998,56.5711,131.656,2875,98304.000000,2233.594971,55.6746,129.57,job.na.out
7,3,4,16,8,8,8,4,8,8,8,AVX2,OLD,12345,1320,3072,6291456,12545,6144.000000,2129.655029,15.9245,37.0606,12545,6144.000000,2083.656982,16.276,37.8787,job.na.out
8,3,4,16,8,8,8,4,8,8,8,AVX2,OLD,12345,1320,3072,6291456,12889,6144.000000,2012.020020,17.3177,40.3031,14438,6144.000000,2192.958008,17.7984,41.4217,job.na.out
7,3,4,20,8,8,8,5,8,8,8,AVX2,OLD,12345,1320,3072,7864320,11097,7680.000000,2162.522949,17.3404,40.3558,11097,7680.000000,2106.979004,17.7975,41.4197,job.na.out
8,3,4,20,8,8,8,5,8,8,8,AVX2,OLD,12345,1320,3072,7864320,11678,7680.000000,2091.991943,18.8635,43.9005,11678,7680.000000,2023.360962,19.5033,45.3896,job.na.out
7,3,4,24,8,8,8,6,8,8,8,AVX2,OLD,12345,1320,3072,9437184,9765,9216.000000,2150.583008,18.4124,42.8508,9765,9216.000000,2099.144043,18.8636,43.9008,job.na.out
8,3,4,24,8,8,8,6,8,8,8,AVX2,OLD,12345,1320,3072,9437184,10156,9216.000000,2029.996948,20.2872,47.2139,11237,9216.000000,2186.793945,20.8371,48.4937,job.na.out
7,3,4,28,8,8,8,7,8,8,8,AVX2,OLD,12345,1320,3072,11010048,8712,10752.000000,2124.816895,19.3972,45.1425,8712,10752.000000,2082.252930,19.7937,46.0653,job.na.out
8,3,4,28,8,8,8,7,8,8,8,AVX2,OLD,12345,1320,3072,11010048,9401,10752.000000,2086.808105,21.3125,49.5999,9401,10752.000000,2034.813965,21.857,50.8673,job.na.out
7,3,4,32,8,8,8,8,8,8,8,AVX2,OLD,12345,1320,3072,12582912,7816,12288.000000,2088.925049,20.23,47.0807,7816,12288.000000,2048.072998,20.6335,48.0198,job.na.out
8,3,4,32,8,8,8,8,8,8,8,AVX2,OLD,12345,1320,3072,12582912,8832,12288.000000,2138.992920,22.3246,51.9554,8832,12288.000000,2100.771973,22.7308,52.9007,job.na.out
7,3,4,36,8,8,8,9,8,8,8,AVX2,OLD,12345,1320,3072,14155776,7355,13824.000000,2144.643066,20.86,48.5469,7355,13824.000000,2105.663086,21.2461,49.4456,job.na.out
8,3,4,36,8,8,8,9,8,8,8,AVX2,OLD,12345,1320,3072,14155776,8091,13824.000000,2131.612061,23.0877,53.7313,8091,13824.000000,2092.822021,23.5156,54.7272,job.na.out
7,3,4,40,8,8,8,10,8,8,8,AVX2,OLD,12345,1320,3072,15728640,6778,15360.000000,2137.830078,21.4275,49.8677,6778,15360.000000,2109.208008,21.7183,50.5444,job.na.out
8,3,4,40,8,8,8,10,8,8,8,AVX2,OLD,12345,1320,3072,15728640,7542,15360.000000,2141.967041,23.7967,55.3815,7542,15360.000000,2110.048096,24.1567,56.2193,job.na.out
7,3,4,44,8,8,8,11,8,8,8,AVX2,OLD,12345,1320,3072,17301504,6113,16896.000000,2089.965088,21.7446,50.6057,6113,16896.000000,2080.487061,21.8437,50.8362,job.na.out
8,3,4,44,8,8,8,11,8,8,8,AVX2,OLD,12345,1320,3072,17301504,6866,16896.000000,2101.780029,24.2858,56.5198,6866,16896.000000,2095.501953,24.3586,56.6891,job.na.out
7,3,4,48,8,8,8,12,8,8,8,AVX2,OLD,12345,1320,3072,18874368,5951,18432.000000,2160.688965,22.3369,51.9841,5951,18432.000000,2144.217041,22.5085,52.3834,job.na.out
8,3,4,48,8,8,8,12,8,8,8,AVX2,OLD,12345,1320,3072,18874368,6564,18432.000000,2140.702881,24.8678,57.8741,6564,18432.000000,2119.431885,25.1174,58.455,job.na.out
7,3,4,52,8,8,8,13,8,8,8,AVX2,OLD,12345,1320,3072,20447232,5455,19968.000000,2110.865967,22.705,52.8407,5455,19968.000000,2115.582031,22.6544,52.7229,job.na.out
8,3,4,52,8,8,8,13,8,8,8,AVX2,OLD,12345,1320,3072,20447232,6323,19968.000000,2199.593994,25.2562,58.7781,6323,19968.000000,2170.101074,25.5994,59.5769,job.na.out
7,3,4,56,8,8,8,14,8,8,8,AVX2,OLD,12345,1320,3072,22020096,5339,21504.000000,2193.208008,23.0331,53.6043,5339,21504.000000,2180.797119,23.1642,53.9093,job.na.out
8,3,4,56,8,8,8,14,8,8,8,AVX2,OLD,12345,1320,3072,22020096,5643,21504.000000,2080.894043,25.6585,59.7144,5643,21504.000000,2054.632080,25.9865,60.4777,job.na.out
7,3,4,60,8,8,8,15,8,8,8,AVX2,OLD,12345,1320,3072,23592960,4962,23040.000000,2160.104004,23.2872,54.1957,4962,23040.000000,2154.531982,23.3474,54.3358,job.na.out
8,3,4,60,8,8,8,15,8,8,8,AVX2,OLD,12345,1320,3072,23592960,5246,23040.000000,2043.176025,26.029,60.5766,5246,23040.000000,2033.922974,26.1474,60.8522,job.na.out
7,3,4,64,8,8,8,16,8,8,8,AVX2,OLD,12345,1320,3072,25165824,4633,24576.000000,2131.976074,23.4987,54.6879,4633,24576.000000,2145.225098,23.3536,54.3501,job.na.out
8,3,4,64,8,8,8,16,8,8,8,AVX2,OLD,12345,1320,3072,25165824,5074,24576.000000,2084.177002,26.3257,61.2671,5074,24576.000000,2078.283936,26.4003,61.4408,job.na.out
7,3,4,68,8,8,8,17,8,8,8,AVX2,OLD,12345,1320,3072,26738688,4551,26112.000000,2201.075928,23.7555,55.2856,4551,26112.000000,2196.235107,23.8079,55.4074,job.na.out
8,3,4,68,8,8,8,17,8,8,8,AVX2,OLD,12345,1320,3072,26738688,5091,26112.000000,2200.501953,26.5812,61.8616,5091,26112.000000,2178.218994,26.8531,62.4945,job.na.out
7,3,4,72,8,8,8,18,8,8,8,AVX2,OLD,12345,1320,3072,28311552,4234,27648.000000,2149.083984,23.967,55.7778,4234,27648.000000,2157.719971,23.8711,55.5545,job.na.out
8,3,4,72,8,8,8,18,8,8,8,AVX2,OLD,12345,1320,3072,28311552,4696,27648.000000,2127.914062,26.8467,62.4795,4696,27648.000000,2129.017090,26.8328,62.4471,job.na.out
7,3,4,76,8,8,8,19,8,8,8,AVX2,OLD,12345,1320,3072,29884416,4142,29184.000000,2199.356934,24.1831,56.2807,4142,29184.000000,2201.077881,24.1642,56.2367,job.na.out
8,3,4,76,8,8,8,19,8,8,8,AVX2,OLD,12345,1320,3072,29884416,4428,29184.000000,2099.562012,27.0817,63.0266,4428,29184.000000,2098.201904,27.0993,63.0674,job.na.out
7,3,4,80,8,8,8,20,8,8,8,AVX2,OLD,12345,1320,3072,31457280,3754,30720.000000,2086.745117,24.3164,56.5908,3754,30720.000000,2117.178955,23.9668,55.7773,job.na.out
