omp_thrd,Gauge_group,MPI_size,GLB_T,GLB_X,GLB_Y,GLB_Z,LOC_T,LOC_X,LOC_Y,LOC_Z,algb_kernel,geom_type,RLXD,SITE_FLOP,SITE_BYTE,Dirc_Data_Mov,Dphi-Reps,Dphi_KB,Dphi_msec,Dphi_GFLOPS,Dphi_BAND,Fused_Reps,Fused_KB,Fused_msec,Fused_GFLOPS,Fused_BAND,Job_Output
29,3,2,102,8,8,8,51,8,8,8,MACRO,OLD,12345,1320,3072,80216064,6620,78336.000000,2188.326904,104.27,242.665,6620,78336.000000,2126.207031,107.317,249.755,job.na.out
30,3,2,102,8,8,8,51,8,8,8,MACRO,OLD,12345,1320,3072,80216064,6797,78336.000000,2188.282959,107.06,249.158,6797,78336.000000,2134.511963,109.757,255.435,job.na.out
31,3,2,102,8,8,8,51,8,8,8,MACRO,OLD,12345,1320,3072,80216064,6997,78336.000000,2201.073975,109.57,254.999,6997,78336.000000,2143.437012,112.516,261.856,job.na.out
32,3,2,102,8,8,8,51,8,8,8,MACRO,OLD,12345,1320,3072,80216064,7195,78336.000000,2193.687012,113.05,263.098,7195,78336.000000,2137.070068,116.045,270.068,job.na.out
26,3,2,104,8,8,8,52,8,8,8,MACRO,OLD,12345,1320,3072,81788928,6082,79872.000000,2196.209961,97.324,226.499,6082,79872.000000,2166.257080,98.6697,229.631,job.na.out
27,3,2,104,8,8,8,52,8,8,8,MACRO,OLD,12345,1320,3072,81788928,6250,79872.000000,2203.865967,99.6649,231.947,6250,79872.000000,2158.133057,101.777,236.863,job.na.out
28,3,2,104,8,8,8,52,8,8,8,MACRO,OLD,12345,1320,3072,81788928,6408,79872.000000,2203.343994,102.209,237.867,6408,79872.000000,2151.115967,104.69,243.643,job.na.out
29,3,2,104,8,8,8,52,8,8,8,MACRO,OLD,12345,1320,3072,81788928,6596,79872.000000,2197.497070,105.487,245.497,6596,79872.000000,2153.320068,107.651,250.534,job.na.out
30,3,2,104,8,8,8,52,8,8,8,MACRO,OLD,12345,1320,3072,81788928,6722,79872.000000,2194.135986,107.667,250.57,6722,79872.000000,2137.025879,110.544,257.267,job.na.out
31,3,2,104,8,8,8,52,8,8,8,MACRO,OLD,12345,1320,3072,81788928,6867,79872.000000,2191.592041,110.117,256.272,6867,79872.000000,2135.248047,113.023,263.035,job.na.out
32,3,2,104,8,8,8,52,8,8,8,MACRO,OLD,12345,1320,3072,81788928,7044,79872.000000,2205.783936,112.229,261.187,7044,79872.000000,2137.398926,115.819,269.543,job.na.out
26,3,2,106,8,8,8,53,8,8,8,MACRO,OLD,12345,1320,3072,83361792,6007,81408.000000,2211.135986,97.311,226.469,6007,81408.000000,2178.215088,98.7817,229.892,job.na.out
27,3,2,106,8,8,8,53,8,8,8,MACRO,OLD,12345,1320,3072,83361792,6142,81408.000000,2197.427979,100.119,233.003,6142,81408.000000,2163.697021,101.679,236.636,job.na.out
28,3,2,106,8,8,8,53,8,8,8,MACRO,OLD,12345,1320,3072,83361792,6299,81408.000000,2199.531982,102.58,238.731,6299,81408.000000,2150.968994,104.896,244.121,job.na.out
29,3,2,106,8,8,8,53,8,8,8,MACRO,OLD,12345,1320,3072,83361792,6473,81408.000000,2199.281982,105.425,245.353,6473,81408.000000,2154.712891,107.606,250.428,job.na.out
30,3,2,106,8,8,8,53,8,8,8,MACRO,OLD,12345,1320,3072,83361792,6645,81408.000000,2202.937988,108.047,251.455,6645,81408.000000,2154.654053,110.468,257.09,job.na.out
31,3,2,106,8,8,8,53,8,8,8,MACRO,OLD,12345,1320,3072,83361792,6809,81408.000000,2200.961914,110.813,257.892,6809,81408.000000,2146.110107,113.645,264.483,job.na.out
32,3,2,106,8,8,8,53,8,8,8,MACRO,OLD,12345,1320,3072,83361792,6969,81408.000000,2195.313965,113.709,264.631,6969,81408.000000,2147.086914,116.263,270.575,job.na.out
26,3,2,108,8,8,8,54,8,8,8,MACRO,OLD,12345,1320,3072,84934656,5886,82944.000000,2214.541016,97.0005,225.747,5886,82944.000000,2165.965088,99.176,230.81,job.na.out
27,3,2,108,8,8,8,54,8,8,8,MACRO,OLD,12345,1320,3072,84934656,6069,82944.000000,2206.935059,100.361,233.568,6069,82944.000000,2160.945068,102.497,238.538,job.na.out
28,3,2,108,8,8,8,54,8,8,8,MACRO,OLD,12345,1320,3072,84934656,6131,82944.000000,2182.193115,102.536,238.629,6131,82944.000000,2125.175049,105.287,245.031,job.na.out
29,3,2,108,8,8,8,54,8,8,8,MACRO,OLD,12345,1320,3072,84934656,6291,82944.000000,2182.847900,105.18,244.783,6291,82944.000000,2119.353027,108.331,252.117,job.na.out
30,3,2,108,8,8,8,54,8,8,8,MACRO,OLD,12345,1320,3072,84934656,6529,82944.000000,2198.164062,108.399,252.273,6529,82944.000000,2142.274902,111.227,258.855,job.na.out
31,3,2,108,8,8,8,54,8,8,8,MACRO,OLD,12345,1320,3072,84934656,6681,82944.000000,2199.301025,110.865,258.013,6681,82944.000000,2138.456055,114.019,265.354,job.na.out
32,3,2,108,8,8,8,54,8,8,8,MACRO,OLD,12345,1320,3072,84934656,6841,82944.000000,2196.875977,113.645,264.484,6841,82944.000000,2133.577881,117.017,272.33,job.na.out
26,3,2,110,8,8,8,55,8,8,8,MACRO,OLD,12345,1320,3072,86507520,5802,84480.000000,2197.128906,98.1587,228.442,5802,84480.000000,2162.309082,99.7394,232.121,job.na.out
27,3,2,110,8,8,8,55,8,8,8,MACRO,OLD,12345,1320,3072,86507520,5989,84480.000000,2192.312012,101.545,236.323,5989,84480.000000,2162.730957,102.934,239.555,job.na.out
28,3,2,110,8,8,8,55,8,8,8,MACRO,OLD,12345,1320,3072,86507520,6144,84480.000000,2196.898926,103.956,241.933,6144,84480.000000,2155.315918,105.961,246.601,job.na.out
29,3,2,110,8,8,8,55,8,8,8,MACRO,OLD,12345,1320,3072,86507520,6275,84480.000000,2194.422119,106.292,247.37,6275,84480.000000,2143.839111,108.8,253.207,job.na.out
30,3,2,110,8,8,8,55,8,8,8,MACRO,OLD,12345,1320,3072,86507520,6436,84480.000000,2193.613037,109.059,253.811,6436,84480.000000,2138.555908,111.867,260.345,job.na.out
31,3,2,110,8,8,8,55,8,8,8,MACRO,OLD,12345,1320,3072,86507520,6592,84480.000000,2198.968018,111.431,259.33,6592,84480.000000,2144.031006,114.286,265.974,job.na.out
32,3,2,110,8,8,8,55,8,8,8,MACRO,OLD,12345,1320,3072,86507520,6765,84480.000000,2191.903076,114.724,266.993,6765,84480.000000,2146.997070,117.123,272.578,job.na.out
26,3,2,112,8,8,8,56,8,8,8,MACRO,OLD,12345,1320,3072,88080384,5719,86016.000000,2195.004883,98.609,229.49,5719,86016.000000,2165.418945,99.9563,232.626,job.na.out
27,3,2,112,8,8,8,56,8,8,8,MACRO,OLD,12345,1320,3072,88080384,5849,86016.000000,2204.989014,100.394,233.644,5849,86016.000000,2148.498047,103.034,239.787,job.na.out
28,3,2,112,8,8,8,56,8,8,8,MACRO,OLD,12345,1320,3072,88080384,6040,86016.000000,2194.831055,104.152,242.39,6040,86016.000000,2164.538086,105.61,245.782,job.na.out
29,3,2,112,8,8,8,56,8,8,8,MACRO,OLD,12345,1320,3072,88080384,6210,86016.000000,2193.728027,107.137,249.338,6210,86016.000000,2157.117920,108.956,253.569,job.na.out
30,3,2,112,8,8,8,56,8,8,8,MACRO,OLD,12345,1320,3072,88080384,6347,86016.000000,2197.331055,109.321,254.421,6347,86016.000000,2141.870117,112.152,261.008,job.na.out
31,3,2,112,8,8,8,56,8,8,8,MACRO,OLD,12345,1320,3072,88080384,6490,86016.000000,2201.470947,111.574,259.664,6490,86016.000000,2138.229980,114.874,267.343,job.na.out
32,3,2,112,8,8,8,56,8,8,8,MACRO,OLD,12345,1320,3072,88080384,6700,86016.000000,2199.292969,115.298,268.331,6700,86016.000000,2144.419922,118.249,275.197,job.na.out
26,3,2,114,8,8,8,57,8,8,8,MACRO,OLD,12345,1320,3072,89653248,5635,87552.000000,2200.781006,98.6361,229.553,5635,87552.000000,2166.528076,100.196,233.182,job.na.out
27,3,2,114,8,8,8,57,8,8,8,MACRO,OLD,12345,1320,3072,89653248,5779,87552.000000,2200.321045,101.178,235.468,5779,87552.000000,2156.376953,103.24,240.267,job.na.out
28,3,2,114,8,8,8,57,8,8,8,MACRO,OLD,12345,1320,3072,89653248,5968,87552.000000,2207.525879,104.146,242.376,5968,87552.000000,2156.666016,106.602,248.092,job.na.out
29,3,2,114,8,8,8,57,8,8,8,MACRO,OLD,12345,1320,3072,89653248,6139,87552.000000,2197.715088,107.608,250.433,6139,87552.000000,2159.455078,109.515,254.87,job.na.out
30,3,2,114,8,8,8,57,8,8,8,MACRO,OLD,12345,1320,3072,89653248,6271,87552.000000,2202.686035,109.674,255.241,6271,87552.000000,2155.315918,112.084,260.851,job.na.out
31,3,2,114,8,8,8,57,8,8,8,MACRO,OLD,12345,1320,3072,89653248,6420,87552.000000,2200.337891,112.4,261.584,6420,87552.000000,2148.343018,115.12,267.915,job.na.out
32,3,2,114,8,8,8,57,8,8,8,MACRO,OLD,12345,1320,3072,89653248,6595,87552.000000,2199.634033,115.5,268.801,6595,87552.000000,2154.898926,117.898,274.381,job.na.out
26,3,2,116,8,8,8,58,8,8,8,MACRO,OLD,12345,1320,3072,91226112,5545,89088.000000,2187.103027,99.3812,231.287,5545,89088.000000,2169.083984,100.207,233.208,job.na.out
27,3,2,116,8,8,8,58,8,8,8,MACRO,OLD,12345,1320,3072,91226112,5722,89088.000000,2210.079102,101.487,236.189,5722,89088.000000,2162.603027,103.715,241.374,job.na.out
28,3,2,116,8,8,8,58,8,8,8,MACRO,OLD,12345,1320,3072,91226112,5888,89088.000000,2200.559082,104.883,244.092,5888,89088.000000,2158.117920,106.946,248.892,job.na.out
29,3,2,116,8,8,8,58,8,8,8,MACRO,OLD,12345,1320,3072,91226112,6040,89088.000000,2202.903076,107.476,250.127,6040,89088.000000,2153.944092,109.919,255.812,job.na.out
30,3,2,116,8,8,8,58,8,8,8,MACRO,OLD,12345,1320,3072,91226112,6183,89088.000000,2187.732910,110.784,257.824,6183,89088.000000,2138.412109,113.339,263.771,job.na.out
31,3,2,116,8,8,8,58,8,8,8,MACRO,OLD,12345,1320,3072,91226112,6348,89088.000000,2202.870117,112.959,262.886,6348,89088.000000,2146.535889,115.923,269.785,job.na.out
32,3,2,116,8,8,8,58,8,8,8,MACRO,OLD,12345,1320,3072,91226112,6484,89088.000000,2194.830078,115.801,269.502,6484,89088.000000,2138.857910,118.832,276.554,job.na.out
26,3,2,118,8,8,8,59,8,8,8,MACRO,OLD,12345,1320,3072,92798976,5505,90624.000000,2204.914062,99.5547,231.691,5505,90624.000000,2173.326904,101.002,235.058,job.na.out
27,3,2,118,8,8,8,59,8,8,8,MACRO,OLD,12345,1320,3072,92798976,5634,90624.000000,2191.876953,102.494,238.53,5634,90624.000000,2170.628906,103.497,240.865,job.na.out
28,3,2,118,8,8,8,59,8,8,8,MACRO,OLD,12345,1320,3072,92798976,5786,90624.000000,2204.948975,104.635,243.514,5786,90624.000000,2155.876953,107.016,249.056,job.na.out
29,3,2,118,8,8,8,59,8,8,8,MACRO,OLD,12345,1320,3072,92798976,5958,90624.000000,2198.872070,108.043,251.445,5958,90624.000000,2162.825928,109.844,255.636,job.na.out
30,3,2,118,8,8,8,59,8,8,8,MACRO,OLD,12345,1320,3072,92798976,6128,90624.000000,2203.374023,110.899,258.092,6128,90624.000000,2155.354004,113.369,263.842,job.na.out
31,3,2,118,8,8,8,59,8,8,8,MACRO,OLD,12345,1320,3072,92798976,6270,90624.000000,2200.124023,113.636,264.462,6270,90624.000000,2153.176025,116.114,270.229,job.na.out
32,3,2,118,8,8,8,59,8,8,8,MACRO,OLD,12345,1320,3072,92798976,6408,90624.000000,2199.589111,116.165,270.349,6408,90624.000000,2146.430908,119.042,277.044,job.na.out
26,3,2,120,8,8,8,60,8,8,8,MACRO,OLD,12345,1320,3072,94371840,5378,92160.000000,2191.125000,99.5288,231.631,5378,92160.000000,2162.134033,100.863,234.736,job.na.out
27,3,2,120,8,8,8,60,8,8,8,MACRO,OLD,12345,1320,3072,94371840,5519,92160.000000,2189.235107,102.226,237.909,5519,92160.000000,2160.628906,103.58,241.059,job.na.out
28,3,2,120,8,8,8,60,8,8,8,MACRO,OLD,12345,1320,3072,94371840,5673,92160.000000,2193.943115,104.853,244.022,5673,92160.000000,2142.948975,107.349,249.829,job.na.out
29,3,2,120,8,8,8,60,8,8,8,MACRO,OLD,12345,1320,3072,94371840,5884,92160.000000,2198.297119,108.538,252.597,5884,92160.000000,2159.331055,110.497,257.156,job.na.out
30,3,2,120,8,8,8,60,8,8,8,MACRO,OLD,12345,1320,3072,94371840,6046,92160.000000,2210.987061,110.886,258.062,6046,92160.000000,2164.721924,113.256,263.578,job.na.out
31,3,2,120,8,8,8,60,8,8,8,MACRO,OLD,12345,1320,3072,94371840,6179,92160.000000,2199.262939,113.929,265.145,6179,92160.000000,2154.444092,116.3,270.661,job.na.out
32,3,2,120,8,8,8,60,8,8,8,MACRO,OLD,12345,1320,3072,94371840,6305,92160.000000,2199.646973,116.232,270.505,6305,92160.000000,2145.718994,119.154,277.303,job.na.out
26,3,2,122,8,8,8,61,8,8,8,MACRO,OLD,12345,1320,3072,95944704,5323,93696.000000,2189.841064,100.212,233.22,5323,93696.000000,2170.066895,101.125,235.345,job.na.out
27,3,2,122,8,8,8,61,8,8,8,MACRO,OLD,12345,1320,3072,95944704,5485,93696.000000,2200.878906,102.743,239.112,5485,93696.000000,2162.602051,104.562,243.344,job.na.out
28,3,2,122,8,8,8,61,8,8,8,MACRO,OLD,12345,1320,3072,95944704,5625,93696.000000,2200.391113,105.389,245.27,5625,93696.000000,2155.291992,107.595,250.402,job.na.out
29,3,2,122,8,8,8,61,8,8,8,MACRO,OLD,12345,1320,3072,95944704,5804,93696.000000,2208.576904,108.34,252.137,5804,93696.000000,2153.756104,111.098,258.554,job.na.out
30,3,2,122,8,8,8,61,8,8,8,MACRO,OLD,12345,1320,3072,95944704,5947,93696.000000,2198.802979,111.503,259.497,5947,93696.000000,2156.677979,113.681,264.566,job.na.out
31,3,2,122,8,8,8,61,8,8,8,MACRO,OLD,12345,1320,3072,95944704,6087,93696.000000,2199.572998,114.088,265.513,6087,93696.000000,2160.726074,116.139,270.287,job.na.out
32,3,2,122,8,8,8,61,8,8,8,MACRO,OLD,12345,1320,3072,95944704,6266,93696.000000,2203.854004,117.214,272.79,6266,93696.000000,2155.760986,119.829,278.876,job.na.out
26,3,2,124,8,8,8,62,8,8,8,MACRO,OLD,12345,1320,3072,97517568,5228,95232.000000,2181.335938,100.427,233.72,5228,95232.000000,2154.562012,101.675,236.624,job.na.out
27,3,2,124,8,8,8,62,8,8,8,MACRO,OLD,12345,1320,3072,97517568,5419,95232.000000,2199.199951,103.25,240.291,5419,95232.000000,2170.341064,104.623,243.486,job.na.out
28,3,2,124,8,8,8,62,8,8,8,MACRO,OLD,12345,1320,3072,97517568,5584,95232.000000,2202.986084,106.211,247.182,5584,95232.000000,2161.469971,108.251,251.93,job.na.out
29,3,2,124,8,8,8,62,8,8,8,MACRO,OLD,12345,1320,3072,97517568,5749,95232.000000,2204.775879,109.261,254.279,5749,95232.000000,2164.279053,111.305,259.037,job.na.out
30,3,2,124,8,8,8,62,8,8,8,MACRO,OLD,12345,1320,3072,97517568,5879,95232.000000,2197.287109,112.112,260.915,5879,95232.000000,2163.125000,113.883,265.036,job.na.out
31,3,2,124,8,8,8,62,8,8,8,MACRO,OLD,12345,1320,3072,97517568,6030,95232.000000,2199.947021,114.853,267.293,6030,95232.000000,2158.530029,117.056,272.422,job.na.out
32,3,2,124,8,8,8,62,8,8,8,MACRO,OLD,12345,1320,3072,97517568,6162,95232.000000,2201.187988,117.301,272.99,6162,95232.000000,2147.583984,120.228,279.804,job.na.out
26,3,2,126,8,8,8,63,8,8,8,MACRO,OLD,12345,1320,3072,99090432,5203,96768.000000,2201.389893,100.633,234.201,5203,96768.000000,2181.279053,101.561,236.36,job.na.out
27,3,2,126,8,8,8,63,8,8,8,MACRO,OLD,12345,1320,3072,99090432,5351,96768.000000,2198.960938,103.61,241.129,5351,96768.000000,2166.399902,105.167,244.753,job.na.out
28,3,2,126,8,8,8,63,8,8,8,MACRO,OLD,12345,1320,3072,99090432,5496,96768.000000,2204.156006,106.167,247.079,5496,96768.000000,2162.659912,108.204,251.82,job.na.out
29,3,2,126,8,8,8,63,8,8,8,MACRO,OLD,12345,1320,3072,99090432,5671,96768.000000,2200.541016,109.727,255.365,5671,96768.000000,2163.433105,111.609,259.745,job.na.out
30,3,2,126,8,8,8,63,8,8,8,MACRO,OLD,12345,1320,3072,99090432,5818,96768.000000,2201.366943,112.529,261.886,5818,96768.000000,2167.434082,114.291,265.986,job.na.out
31,3,2,126,8,8,8,63,8,8,8,MACRO,OLD,12345,1320,3072,99090432,5953,96768.000000,2203.375000,115.036,267.719,5953,96768.000000,2158.503906,117.427,273.284,job.na.out
32,3,2,126,8,8,8,63,8,8,8,MACRO,OLD,12345,1320,3072,99090432,6089,96768.000000,2201.643066,117.756,274.051,6089,96768.000000,2152.280029,120.457,280.336,job.na.out
26,3,2,128,8,8,8,64,8,8,8,MACRO,OLD,12345,1320,3072,100663296,5108,98304.000000,2191.653076,100.81,234.612,5108,98304.000000,2165.002930,102.051,237.5,job.na.out
27,3,2,128,8,8,8,64,8,8,8,MACRO,OLD,12345,1320,3072,100663296,5278,98304.000000,2210.238037,103.289,240.382,5278,98304.000000,2164.617920,105.466,245.448,job.na.out
28,3,2,128,8,8,8,64,8,8,8,MACRO,OLD,12345,1320,3072,100663296,5425,98304.000000,2200.229980,106.649,248.201,5425,98304.000000,2157.652100,108.753,253.098,job.na.out
29,3,2,128,8,8,8,64,8,8,8,MACRO,OLD,12345,1320,3072,100663296,5567,98304.000000,2198.275879,109.538,254.924,5567,98304.000000,2159.592041,111.5,259.49,job.na.out
30,3,2,128,8,8,8,64,8,8,8,MACRO,OLD,12345,1320,3072,100663296,5687,98304.000000,2194.113037,112.111,260.913,5687,98304.000000,2154.150879,114.191,265.753,job.na.out
31,3,2,128,8,8,8,64,8,8,8,MACRO,OLD,12345,1320,3072,100663296,5848,98304.000000,2189.259033,115.54,268.894,5848,98304.000000,2152.047119,117.538,273.544,job.na.out
32,3,2,128,8,8,8,64,8,8,8,MACRO,OLD,12345,1320,3072,100663296,6047,98304.000000,2201.001953,118.835,276.561,6047,98304.000000,2163.008057,120.922,281.419,job.na.out
26,3,2,130,8,8,8,65,8,8,8,MACRO,OLD,12345,1320,3072,102236160,5043,99840.000000,2190.041992,101.156,235.419,5043,99840.000000,2173.145020,101.943,237.249,job.na.out
27,3,2,130,8,8,8,65,8,8,8,MACRO,OLD,12345,1320,3072,102236160,5193,99840.000000,2194.250977,103.966,241.956,5193,99840.000000,2165.316895,105.355,245.189,job.na.out
28,3,2,130,8,8,8,65,8,8,8,MACRO,OLD,12345,1320,3072,102236160,5368,99840.000000,2202.553955,107.064,249.167,5368,99840.000000,2169.849121,108.678,252.923,job.na.out
29,3,2,130,8,8,8,65,8,8,8,MACRO,OLD,12345,1320,3072,102236160,5516,99840.000000,2196.792969,110.304,256.708,5516,99840.000000,2167.008057,111.82,260.237,job.na.out
30,3,2,130,8,8,8,65,8,8,8,MACRO,OLD,12345,1320,3072,102236160,5633,99840.000000,2188.538086,113.069,263.142,5633,99840.000000,2155.958008,114.777,267.119,job.na.out
31,3,2,130,8,8,8,65,8,8,8,MACRO,OLD,12345,1320,3072,102236160,5775,99840.000000,2192.257080,115.722,269.318,5775,99840.000000,2150.124023,117.99,274.595,job.na.out
32,3,2,130,8,8,8,65,8,8,8,MACRO,OLD,12345,1320,3072,102236160,5925,99840.000000,2193.489990,118.662,276.158,5925,99840.000000,2141.027100,121.569,282.925,job.na.out
26,3,2,132,8,8,8,66,8,8,8,MACRO,OLD,12345,1320,3072,103809024,4999,101376.000000,2198.569092,101.422,236.036,4999,101376.000000,2177.085938,102.423,238.365,job.na.out
27,3,2,132,8,8,8,66,8,8,8,MACRO,OLD,12345,1320,3072,103809024,5157,101376.000000,2202.420898,104.444,243.07,5157,101376.000000,2177.506104,105.639,245.851,job.na.out
28,3,2,132,8,8,8,66,8,8,8,MACRO,OLD,12345,1320,3072,103809024,5287,101376.000000,2199.145020,107.237,249.569,5287,101376.000000,2169.677002,108.693,252.959,job.na.out
29,3,2,132,8,8,8,66,8,8,8,MACRO,OLD,12345,1320,3072,103809024,5426,101376.000000,2199.370117,110.045,256.104,5426,101376.000000,2160.040039,112.048,260.767,job.na.out
30,3,2,132,8,8,8,66,8,8,8,MACRO,OLD,12345,1320,3072,103809024,5564,101376.000000,2198.739014,112.876,262.693,5564,101376.000000,2160.110107,114.894,267.391,job.na.out
31,3,2,132,8,8,8,66,8,8,8,MACRO,OLD,12345,1320,3072,103809024,5726,101376.000000,2200.298096,116.08,270.15,5726,101376.000000,2157.387939,118.389,275.523,job.na.out
32,3,2,132,8,8,8,66,8,8,8,MACRO,OLD,12345,1320,3072,103809024,5877,101376.000000,2196.730957,119.335,277.724,5877,101376.000000,2152.170898,121.805,283.475,job.na.out
26,3,2,134,8,8,8,67,8,8,8,MACRO,OLD,12345,1320,3072,105381888,4916,102912.000000,2190.458008,101.624,236.506,4916,102912.000000,2167.879883,102.682,238.97,job.na.out
27,3,2,134,8,8,8,67,8,8,8,MACRO,OLD,12345,1320,3072,105381888,5083,102912.000000,2202.403076,104.506,243.214,5083,102912.000000,2174.170898,105.863,246.373,job.na.out
28,3,2,134,8,8,8,67,8,8,8,MACRO,OLD,12345,1320,3072,105381888,5225,102912.000000,2200.697998,107.509,250.203,5225,102912.000000,2168.440918,109.108,253.925,job.na.out
29,3,2,134,8,8,8,67,8,8,8,MACRO,OLD,12345,1320,3072,105381888,5375,102912.000000,2199.812012,110.64,257.489,5375,102912.000000,2168.094971,112.258,261.256,job.na.out
30,3,2,134,8,8,8,67,8,8,8,MACRO,OLD,12345,1320,3072,105381888,5511,102912.000000,2201.224121,113.367,263.835,5511,102912.000000,2161.995117,115.424,268.622,job.na.out
31,3,2,134,8,8,8,67,8,8,8,MACRO,OLD,12345,1320,3072,105381888,5660,102912.000000,2202.704102,116.353,270.786,5660,102912.000000,2162.451904,118.519,275.826,job.na.out
32,3,2,134,8,8,8,67,8,8,8,MACRO,OLD,12345,1320,3072,105381888,5794,102912.000000,2193.224121,119.623,278.395,5794,102912.000000,2154.107910,121.795,283.45,job.na.out
26,3,2,136,8,8,8,68,8,8,8,MACRO,OLD,12345,1320,3072,106954752,4891,104448.000000,2202.206055,102.069,237.542,4891,104448.000000,2178.649902,103.172,240.11,job.na.out
27,3,2,136,8,8,8,68,8,8,8,MACRO,OLD,12345,1320,3072,106954752,5000,104448.000000,2200.160889,104.44,243.061,5000,104448.000000,2170.446045,105.87,246.389,job.na.out
28,3,2,136,8,8,8,68,8,8,8,MACRO,OLD,12345,1320,3072,106954752,5136,104448.000000,2182.650879,108.142,251.675,5136,104448.000000,2156.805908,109.438,254.691,job.na.out
29,3,2,136,8,8,8,68,8,8,8,MACRO,OLD,12345,1320,3072,106954752,5315,104448.000000,2207.541016,110.649,257.51,5315,104448.000000,2160.514893,113.057,263.115,job.na.out
30,3,2,136,8,8,8,68,8,8,8,MACRO,OLD,12345,1320,3072,106954752,5432,104448.000000,2194.438965,113.76,264.75,5432,104448.000000,2153.126953,115.943,269.83,job.na.out
31,3,2,136,8,8,8,68,8,8,8,MACRO,OLD,12345,1320,3072,106954752,5575,104448.000000,2193.094971,116.826,271.886,5575,104448.000000,2154.982910,118.892,276.695,job.na.out
32,3,2,136,8,8,8,68,8,8,8,MACRO,OLD,12345,1320,3072,106954752,5726,104448.000000,2200.587891,119.582,278.3,5726,104448.000000,2153.737061,122.183,284.354,job.na.out
26,3,2,138,8,8,8,69,8,8,8,MACRO,OLD,12345,1320,3072,108527616,4835,105984.000000,2234.873047,100.887,234.792,4835,105984.000000,2191.332031,102.892,239.458,job.na.out
27,3,2,138,8,8,8,69,8,8,8,MACRO,OLD,12345,1320,3072,108527616,4980,105984.000000,2198.863037,105.615,245.794,4980,105984.000000,2182.708008,106.396,247.613,job.na.out
28,3,2,138,8,8,8,69,8,8,8,MACRO,OLD,12345,1320,3072,108527616,5108,105984.000000,2202.291992,108.161,251.719,5108,105984.000000,2175.720947,109.481,254.793,job.na.out
29,3,2,138,8,8,8,69,8,8,8,MACRO,OLD,12345,1320,3072,108527616,5246,105984.000000,2184.822021,111.971,260.587,5246,105984.000000,2156.180908,113.458,264.048,job.na.out
30,3,2,138,8,8,8,69,8,8,8,MACRO,OLD,12345,1320,3072,108527616,5373,105984.000000,2192.702881,114.269,265.936,5373,105984.000000,2158.851074,116.061,270.106,job.na.out
31,3,2,138,8,8,8,69,8,8,8,MACRO,OLD,12345,1320,3072,108527616,5531,105984.000000,2199.106934,117.287,272.959,5531,105984.000000,2163.492920,119.218,277.452,job.na.out
32,3,2,138,8,8,8,69,8,8,8,MACRO,OLD,12345,1320,3072,108527616,5668,105984.000000,2196.507080,120.335,280.051,5668,105984.000000,2150.333984,122.918,286.065,job.na.out
26,3,2,140,8,8,8,70,8,8,8,MACRO,OLD,12345,1320,3072,110100480,4758,107520.000000,2198.347900,102.393,238.296,4758,107520.000000,2171.179932,103.674,241.278,job.na.out
27,3,2,140,8,8,8,70,8,8,8,MACRO,OLD,12345,1320,3072,110100480,4890,107520.000000,2192.985107,105.491,245.506,4890,107520.000000,2164.087891,106.9,248.784,job.na.out
28,3,2,140,8,8,8,70,8,8,8,MACRO,OLD,12345,1320,3072,110100480,5060,107520.000000,2200.950928,108.763,253.122,5060,107520.000000,2170.753906,110.276,256.643,job.na.out
29,3,2,140,8,8,8,70,8,8,8,MACRO,OLD,12345,1320,3072,110100480,5177,107520.000000,2194.043945,111.628,259.79,5177,107520.000000,2159.811035,113.398,263.907,job.na.out
30,3,2,140,8,8,8,70,8,8,8,MACRO,OLD,12345,1320,3072,110100480,5319,107520.000000,2200.354004,114.361,266.15,5319,107520.000000,2157.148926,116.652,271.481,job.na.out
31,3,2,140,8,8,8,70,8,8,8,MACRO,OLD,12345,1320,3072,110100480,5463,107520.000000,2201.334961,117.405,273.234,5463,107520.000000,2159.398926,119.685,278.54,job.na.out
32,3,2,140,8,8,8,70,8,8,8,MACRO,OLD,12345,1320,3072,110100480,5597,107520.000000,2200.997070,120.303,279.979,5597,107520.000000,2149.034912,123.212,286.748,job.na.out
26,3,2,142,8,8,8,71,8,8,8,MACRO,OLD,12345,1320,3072,111673344,4706,109056.000000,2200.002930,102.643,238.879,4706,109056.000000,2170.072998,104.059,242.174,job.na.out
27,3,2,142,8,8,8,71,8,8,8,MACRO,OLD,12345,1320,3072,111673344,4842,109056.000000,2198.898926,105.663,245.906,4842,109056.000000,2177.566895,106.698,248.315,job.na.out
28,3,2,142,8,8,8,71,8,8,8,MACRO,OLD,12345,1320,3072,111673344,4980,109056.000000,2194.528076,108.891,253.418,4980,109056.000000,2173.024902,109.968,255.926,job.na.out
29,3,2,142,8,8,8,71,8,8,8,MACRO,OLD,12345,1320,3072,111673344,5133,109056.000000,2201.861084,111.862,260.334,5133,109056.000000,2173.627930,113.315,263.715,job.na.out
30,3,2,142,8,8,8,71,8,8,8,MACRO,OLD,12345,1320,3072,111673344,5275,109056.000000,2203.385986,114.877,267.351,5275,109056.000000,2165.022949,116.913,272.088,job.na.out
31,3,2,142,8,8,8,71,8,8,8,MACRO,OLD,12345,1320,3072,111673344,5377,109056.000000,2193.996094,117.6,273.687,5377,109056.000000,2160.958984,119.398,277.871,job.na.out
